raceId,driverId,lap,compound,stint,tyreLife,driverCode
989,1,1,UNKNOWN,,,HAM
989,1,2,UNKNOWN,,,HAM
989,1,3,ULTRASOFT,1,4,HAM
989,1,4,ULTRASOFT,1,5,HAM
989,1,5,ULTRASOFT,1,6,HAM
989,1,6,ULTRASOFT,1,7,HAM
989,1,7,ULTRASOFT,1,8,HAM
989,1,8,ULTRASOFT,1,9,HAM
989,1,9,ULTRASOFT,1,10,HAM
989,1,10,ULTRASOFT,1,11,HAM
989,1,11,ULTRASOFT,1,12,HAM
989,1,12,ULTRASOFT,1,13,HAM
989,1,13,ULTRASOFT,1,14,HAM
989,1,14,ULTRASOFT,1,15,HAM
989,1,15,ULTRASOFT,1,16,HAM
989,1,16,ULTRASOFT,1,17,HAM
989,1,17,ULTRASOFT,1,18,HAM
989,1,18,ULTRASOFT,1,19,HAM
989,1,19,ULTRASOFT,1,20,HAM
989,1,20,SOFT,2,1,HAM
989,1,21,SOFT,2,2,HAM
989,1,22,SOFT,2,3,HAM
989,1,23,SOFT,2,4,HAM
989,1,24,SOFT,2,5,HAM
989,1,25,SOFT,2,6,HAM
989,1,26,SOFT,2,7,HAM
989,1,27,SOFT,2,8,HAM
989,1,28,SOFT,2,9,HAM
989,1,29,SOFT,2,10,HAM
989,1,30,SOFT,2,11,HAM
989,1,31,SOFT,2,12,HAM
989,1,32,SOFT,2,13,HAM
989,1,33,SOFT,2,14,HAM
989,1,34,SOFT,2,15,HAM
989,1,35,SOFT,2,16,HAM
989,1,36,SOFT,2,17,HAM
989,1,37,SOFT,2,18,HAM
989,1,38,SOFT,2,19,HAM
989,1,39,SOFT,2,20,HAM
989,1,40,SOFT,2,21,HAM
989,1,41,SOFT,2,22,HAM
989,1,42,SOFT,2,23,HAM
989,1,43,SOFT,2,24,HAM
989,1,44,SOFT,2,25,HAM
989,1,45,SOFT,2,26,HAM
989,1,46,SOFT,2,27,HAM
989,1,47,SOFT,2,28,HAM
989,1,48,SOFT,2,29,HAM
989,1,49,SOFT,2,30,HAM
989,1,50,SOFT,2,31,HAM
989,1,51,SOFT,2,32,HAM
989,1,52,SOFT,2,33,HAM
989,1,53,SOFT,2,34,HAM
989,1,54,SOFT,2,35,HAM
989,1,55,SOFT,2,36,HAM
989,1,56,SOFT,2,37,HAM
989,1,57,SOFT,2,38,HAM
989,1,58,SOFT,2,39,HAM
989,4,1,UNKNOWN,,,ALO
989,4,2,ULTRASOFT,1,1,ALO
989,4,3,ULTRASOFT,1,2,ALO
989,4,4,ULTRASOFT,1,3,ALO
989,4,5,ULTRASOFT,1,4,ALO
989,4,6,ULTRASOFT,1,5,ALO
989,4,7,ULTRASOFT,1,6,ALO
989,4,8,ULTRASOFT,1,7,ALO
989,4,9,ULTRASOFT,1,8,ALO
989,4,10,ULTRASOFT,1,9,ALO
989,4,11,ULTRASOFT,1,10,ALO
989,4,12,ULTRASOFT,1,11,ALO
989,4,13,ULTRASOFT,1,12,ALO
989,4,14,ULTRASOFT,1,13,ALO
989,4,15,ULTRASOFT,1,14,ALO
989,4,16,ULTRASOFT,1,15,ALO
989,4,17,ULTRASOFT,1,16,ALO
989,4,18,ULTRASOFT,1,17,ALO
989,4,19,ULTRASOFT,1,18,ALO
989,4,20,ULTRASOFT,1,19,ALO
989,4,21,ULTRASOFT,1,20,ALO
989,4,22,ULTRASOFT,1,21,ALO
989,4,23,ULTRASOFT,1,22,ALO
989,4,24,ULTRASOFT,1,23,ALO
989,4,25,ULTRASOFT,1,24,ALO
989,4,26,ULTRASOFT,1,25,ALO
989,4,27,SOFT,2,1,ALO
989,4,28,SOFT,2,2,ALO
989,4,29,SOFT,2,3,ALO
989,4,30,SOFT,2,4,ALO
989,4,31,SOFT,2,5,ALO
989,4,32,SOFT,2,6,ALO
989,4,33,SOFT,2,7,ALO
989,4,34,SOFT,2,8,ALO
989,4,35,SOFT,2,9,ALO
989,4,36,SOFT,2,10,ALO
989,4,37,SOFT,2,11,ALO
989,4,38,SOFT,2,12,ALO
989,4,39,SOFT,2,13,ALO
989,4,40,SOFT,2,14,ALO
989,4,41,SOFT,2,15,ALO
989,4,42,SOFT,2,16,ALO
989,4,43,SOFT,2,17,ALO
989,4,44,SOFT,2,18,ALO
989,4,45,SOFT,2,19,ALO
989,4,46,SOFT,2,20,ALO
989,4,47,SOFT,2,21,ALO
989,4,48,SOFT,2,22,ALO
989,4,49,SOFT,2,23,ALO
989,4,50,SOFT,2,24,ALO
989,4,51,SOFT,2,25,ALO
989,4,52,SOFT,2,26,ALO
989,4,53,SOFT,2,27,ALO
989,4,54,SOFT,2,28,ALO
989,4,55,SOFT,2,29,ALO
989,4,56,SOFT,2,30,ALO
989,4,57,SOFT,2,31,ALO
989,4,58,SOFT,2,32,ALO
989,8,1,UNKNOWN,,,RAI
989,8,2,ULTRASOFT,1,4,RAI
989,8,3,ULTRASOFT,1,5,RAI
989,8,4,ULTRASOFT,1,6,RAI
989,8,5,ULTRASOFT,1,7,RAI
989,8,6,ULTRASOFT,1,8,RAI
989,8,7,ULTRASOFT,1,9,RAI
989,8,8,ULTRASOFT,1,10,RAI
989,8,9,ULTRASOFT,1,11,RAI
989,8,10,ULTRASOFT,1,12,RAI
989,8,11,ULTRASOFT,1,13,RAI
989,8,12,ULTRASOFT,1,14,RAI
989,8,13,ULTRASOFT,1,15,RAI
989,8,14,ULTRASOFT,1,16,RAI
989,8,15,ULTRASOFT,1,17,RAI
989,8,16,ULTRASOFT,1,18,RAI
989,8,17,ULTRASOFT,1,19,RAI
989,8,18,ULTRASOFT,1,20,RAI
989,8,19,SOFT,2,1,RAI
989,8,20,SOFT,2,2,RAI
989,8,21,SOFT,2,3,RAI
989,8,22,SOFT,2,4,RAI
989,8,23,SOFT,2,5,RAI
989,8,24,SOFT,2,6,RAI
989,8,25,SOFT,2,7,RAI
989,8,26,SOFT,2,8,RAI
989,8,27,SOFT,2,9,RAI
989,8,28,SOFT,2,10,RAI
989,8,29,SOFT,2,11,RAI
989,8,30,SOFT,2,12,RAI
989,8,31,SOFT,2,13,RAI
989,8,32,SOFT,2,14,RAI
989,8,33,SOFT,2,15,RAI
989,8,34,SOFT,2,16,RAI
989,8,35,SOFT,2,17,RAI
989,8,36,SOFT,2,18,RAI
989,8,37,SOFT,2,19,RAI
989,8,38,SOFT,2,20,RAI
989,8,39,SOFT,2,21,RAI
989,8,40,SOFT,2,22,RAI
989,8,41,SOFT,2,23,RAI
989,8,42,SOFT,2,24,RAI
989,8,43,SOFT,2,25,RAI
989,8,44,SOFT,2,26,RAI
989,8,45,SOFT,2,27,RAI
989,8,46,SOFT,2,28,RAI
989,8,47,SOFT,2,29,RAI
989,8,48,SOFT,2,30,RAI
989,8,49,SOFT,2,31,RAI
989,8,50,SOFT,2,32,RAI
989,8,51,SOFT,2,33,RAI
989,8,52,SOFT,2,34,RAI
989,8,53,SOFT,2,35,RAI
989,8,54,SOFT,2,36,RAI
989,8,55,SOFT,2,37,RAI
989,8,56,SOFT,2,38,RAI
989,8,57,SOFT,2,39,RAI
989,8,58,SOFT,2,40,RAI
989,20,1,UNKNOWN,,,VET
989,20,2,ULTRASOFT,1,4,VET
989,20,3,ULTRASOFT,1,5,VET
989,20,4,ULTRASOFT,1,6,VET
989,20,5,ULTRASOFT,1,7,VET
989,20,6,ULTRASOFT,1,8,VET
989,20,7,ULTRASOFT,1,9,VET
989,20,8,ULTRASOFT,1,10,VET
989,20,9,ULTRASOFT,1,11,VET
989,20,10,ULTRASOFT,1,12,VET
989,20,11,ULTRASOFT,1,13,VET
989,20,12,ULTRASOFT,1,14,VET
989,20,13,ULTRASOFT,1,15,VET
989,20,14,ULTRASOFT,1,16,VET
989,20,15,ULTRASOFT,1,17,VET
989,20,16,ULTRASOFT,1,18,VET
989,20,17,ULTRASOFT,1,19,VET
989,20,18,ULTRASOFT,1,20,VET
989,20,19,ULTRASOFT,1,21,VET
989,20,20,ULTRASOFT,1,22,VET
989,20,21,ULTRASOFT,1,23,VET
989,20,22,ULTRASOFT,1,24,VET
989,20,23,ULTRASOFT,1,25,VET
989,20,24,ULTRASOFT,1,26,VET
989,20,25,ULTRASOFT,1,27,VET
989,20,26,ULTRASOFT,1,28,VET
989,20,27,SOFT,2,1,VET
989,20,28,SOFT,2,2,VET
989,20,29,SOFT,2,3,VET
989,20,30,SOFT,2,4,VET
989,20,31,SOFT,2,5,VET
989,20,32,SOFT,2,6,VET
989,20,33,SOFT,2,7,VET
989,20,34,SOFT,2,8,VET
989,20,35,SOFT,2,9,VET
989,20,36,SOFT,2,10,VET
989,20,37,SOFT,2,11,VET
989,20,38,SOFT,2,12,VET
989,20,39,SOFT,2,13,VET
989,20,40,SOFT,2,14,VET
989,20,41,SOFT,2,15,VET
989,20,42,SOFT,2,16,VET
989,20,43,SOFT,2,17,VET
989,20,44,SOFT,2,18,VET
989,20,45,SOFT,2,19,VET
989,20,46,SOFT,2,20,VET
989,20,47,SOFT,2,21,VET
989,20,48,SOFT,2,22,VET
989,20,49,SOFT,2,23,VET
989,20,50,SOFT,2,24,VET
989,20,51,SOFT,2,25,VET
989,20,52,SOFT,2,26,VET
989,20,53,SOFT,2,27,VET
989,20,54,SOFT,2,28,VET
989,20,55,SOFT,2,29,VET
989,20,56,SOFT,2,30,VET
989,20,57,SOFT,2,31,VET
989,20,58,SOFT,2,32,VET
989,154,1,UNKNOWN,,,GRO
989,154,2,ULTRASOFT,1,4,GRO
989,154,3,ULTRASOFT,1,5,GRO
989,154,4,ULTRASOFT,1,6,GRO
989,154,5,ULTRASOFT,1,7,GRO
989,154,6,ULTRASOFT,1,8,GRO
989,154,7,ULTRASOFT,1,9,GRO
989,154,8,ULTRASOFT,1,10,GRO
989,154,9,ULTRASOFT,1,11,GRO
989,154,10,ULTRASOFT,1,12,GRO
989,154,11,ULTRASOFT,1,13,GRO
989,154,12,ULTRASOFT,1,14,GRO
989,154,13,ULTRASOFT,1,15,GRO
989,154,14,ULTRASOFT,1,16,GRO
989,154,15,ULTRASOFT,1,17,GRO
989,154,16,ULTRASOFT,1,18,GRO
989,154,17,ULTRASOFT,1,19,GRO
989,154,18,ULTRASOFT,1,20,GRO
989,154,19,ULTRASOFT,1,21,GRO
989,154,20,ULTRASOFT,1,22,GRO
989,154,21,ULTRASOFT,1,23,GRO
989,154,22,ULTRASOFT,1,24,GRO
989,154,23,ULTRASOFT,1,25,GRO
989,154,24,ULTRASOFT,1,26,GRO
989,807,1,UNKNOWN,,,HUL
989,807,2,ULTRASOFT,1,4,HUL
989,807,3,ULTRASOFT,1,5,HUL
989,807,4,ULTRASOFT,1,6,HUL
989,807,5,ULTRASOFT,1,7,HUL
989,807,6,ULTRASOFT,1,8,HUL
989,807,7,ULTRASOFT,1,9,HUL
989,807,8,ULTRASOFT,1,10,HUL
989,807,9,ULTRASOFT,1,11,HUL
989,807,10,ULTRASOFT,1,12,HUL
989,807,11,ULTRASOFT,1,13,HUL
989,807,12,ULTRASOFT,1,14,HUL
989,807,13,ULTRASOFT,1,15,HUL
989,807,14,ULTRASOFT,1,16,HUL
989,807,15,ULTRASOFT,1,17,HUL
989,807,16,ULTRASOFT,1,18,HUL
989,807,17,ULTRASOFT,1,19,HUL
989,807,18,ULTRASOFT,1,20,HUL
989,807,19,ULTRASOFT,1,21,HUL
989,807,20,ULTRASOFT,1,22,HUL
989,807,21,ULTRASOFT,1,23,HUL
989,807,22,ULTRASOFT,1,24,HUL
989,807,23,ULTRASOFT,1,25,HUL
989,807,24,ULTRASOFT,1,26,HUL
989,807,25,SOFT,2,1,HUL
989,807,26,SOFT,2,2,HUL
989,807,27,SOFT,2,3,HUL
989,807,28,SOFT,2,4,HUL
989,807,29,SOFT,2,5,HUL
989,807,30,SOFT,2,6,HUL
989,807,31,SOFT,2,7,HUL
989,807,32,SOFT,2,8,HUL
989,807,33,SOFT,2,9,HUL
989,807,34,SOFT,2,10,HUL
989,807,35,SOFT,2,11,HUL
989,807,36,SOFT,2,12,HUL
989,807,37,SOFT,2,13,HUL
989,807,38,SOFT,2,14,HUL
989,807,39,SOFT,2,15,HUL
989,807,40,SOFT,2,16,HUL
989,807,41,SOFT,2,17,HUL
989,807,42,SOFT,2,18,HUL
989,807,43,SOFT,2,19,HUL
989,807,44,SOFT,2,20,HUL
989,807,45,SOFT,2,21,HUL
989,807,46,SOFT,2,22,HUL
989,807,47,SOFT,2,23,HUL
989,807,48,SOFT,2,24,HUL
989,807,49,SOFT,2,25,HUL
989,807,50,SOFT,2,26,HUL
989,807,51,SOFT,2,27,HUL
989,807,52,SOFT,2,28,HUL
989,807,53,SOFT,2,29,HUL
989,807,54,SOFT,2,30,HUL
989,807,55,SOFT,2,31,HUL
989,807,56,SOFT,2,32,HUL
989,807,57,SOFT,2,33,HUL
989,807,58,SOFT,2,34,HUL
989,815,1,UNKNOWN,,,PER
989,815,2,ULTRASOFT,1,1,PER
989,815,3,ULTRASOFT,1,2,PER
989,815,4,ULTRASOFT,1,3,PER
989,815,5,ULTRASOFT,1,4,PER
989,815,6,ULTRASOFT,1,5,PER
989,815,7,ULTRASOFT,1,6,PER
989,815,8,ULTRASOFT,1,7,PER
989,815,9,ULTRASOFT,1,8,PER
989,815,10,ULTRASOFT,1,9,PER
989,815,11,ULTRASOFT,1,10,PER
989,815,12,ULTRASOFT,1,11,PER
989,815,13,ULTRASOFT,1,12,PER
989,815,14,ULTRASOFT,1,13,PER
989,815,15,ULTRASOFT,1,14,PER
989,815,16,ULTRASOFT,1,15,PER
989,815,17,ULTRASOFT,1,16,PER
989,815,18,ULTRASOFT,1,17,PER
989,815,19,ULTRASOFT,1,18,PER
989,815,20,ULTRASOFT,1,19,PER
989,815,21,ULTRASOFT,1,20,PER
989,815,22,ULTRASOFT,1,21,PER
989,815,23,ULTRASOFT,1,22,PER
989,815,24,ULTRASOFT,1,23,PER
989,815,25,SOFT,2,1,PER
989,815,26,SOFT,2,2,PER
989,815,27,SOFT,2,3,PER
989,815,28,SOFT,2,4,PER
989,815,29,SOFT,2,5,PER
989,815,30,SOFT,2,6,PER
989,815,31,SOFT,2,7,PER
989,815,32,SOFT,2,8,PER
989,815,33,SOFT,2,9,PER
989,815,34,SOFT,2,10,PER
989,815,35,SOFT,2,11,PER
989,815,36,SOFT,2,12,PER
989,815,37,SOFT,2,13,PER
989,815,38,SOFT,2,14,PER
989,815,39,SOFT,2,15,PER
989,815,40,SOFT,2,16,PER
989,815,41,SOFT,2,17,PER
989,815,42,SOFT,2,18,PER
989,815,43,SOFT,2,19,PER
989,815,44,SOFT,2,20,PER
989,815,45,SOFT,2,21,PER
989,815,46,SOFT,2,22,PER
989,815,47,SOFT,2,23,PER
989,815,48,SOFT,2,24,PER
989,815,49,SOFT,2,25,PER
989,815,50,SOFT,2,26,PER
989,815,51,SOFT,2,27,PER
989,815,52,SOFT,2,28,PER
989,815,53,SOFT,2,29,PER
989,815,54,SOFT,2,30,PER
989,815,55,SOFT,2,31,PER
989,815,56,SOFT,2,32,PER
989,815,57,SOFT,2,33,PER
989,815,58,SOFT,2,34,PER
989,817,1,UNKNOWN,,,RIC
989,817,2,SUPERSOFT,1,4,RIC
989,817,3,SUPERSOFT,1,5,RIC
989,817,4,SUPERSOFT,1,6,RIC
989,817,5,SUPERSOFT,1,7,RIC
989,817,6,SUPERSOFT,1,8,RIC
989,817,7,SUPERSOFT,1,9,RIC
989,817,8,SUPERSOFT,1,10,RIC
989,817,9,SUPERSOFT,1,11,RIC
989,817,10,SUPERSOFT,1,12,RIC
989,817,11,SUPERSOFT,1,13,RIC
989,817,12,SUPERSOFT,1,14,RIC
989,817,13,SUPERSOFT,1,15,RIC
989,817,14,SUPERSOFT,1,16,RIC
989,817,15,SUPERSOFT,1,17,RIC
989,817,16,SUPERSOFT,1,18,RIC
989,817,17,SUPERSOFT,1,19,RIC
989,817,18,SUPERSOFT,1,20,RIC
989,817,19,SUPERSOFT,1,21,RIC
989,817,20,SUPERSOFT,1,22,RIC
989,817,21,SUPERSOFT,1,23,RIC
989,817,22,SUPERSOFT,1,24,RIC
989,817,23,SUPERSOFT,1,25,RIC
989,817,24,SUPERSOFT,1,26,RIC
989,817,25,SUPERSOFT,1,27,RIC
989,817,26,SUPERSOFT,1,28,RIC
989,817,27,SOFT,2,1,RIC
989,817,28,SOFT,2,2,RIC
989,817,29,SOFT,2,3,RIC
989,817,30,SOFT,2,4,RIC
989,817,31,SOFT,2,5,RIC
989,817,32,SOFT,2,6,RIC
989,817,33,SOFT,2,7,RIC
989,817,34,SOFT,2,8,RIC
989,817,35,SOFT,2,9,RIC
989,817,36,SOFT,2,10,RIC
989,817,37,SOFT,2,11,RIC
989,817,38,SOFT,2,12,RIC
989,817,39,SOFT,2,13,RIC
989,817,40,SOFT,2,14,RIC
989,817,41,SOFT,2,15,RIC
989,817,42,SOFT,2,16,RIC
989,817,43,SOFT,2,17,RIC
989,817,44,SOFT,2,18,RIC
989,817,45,SOFT,2,19,RIC
989,817,46,SOFT,2,20,RIC
989,817,47,SOFT,2,21,RIC
989,817,48,SOFT,2,22,RIC
989,817,49,SOFT,2,23,RIC
989,817,50,SOFT,2,24,RIC
989,817,51,SOFT,2,25,RIC
989,817,52,SOFT,2,26,RIC
989,817,53,SOFT,2,27,RIC
989,817,54,SOFT,2,28,RIC
989,817,55,SOFT,2,29,RIC
989,817,56,SOFT,2,30,RIC
989,817,57,SOFT,2,31,RIC
989,817,58,SOFT,2,32,RIC
989,822,1,UNKNOWN,,,BOT
989,822,2,ULTRASOFT,1,4,BOT
989,822,3,ULTRASOFT,1,5,BOT
989,822,4,ULTRASOFT,1,6,BOT
989,822,5,ULTRASOFT,1,7,BOT
989,822,6,ULTRASOFT,1,8,BOT
989,822,7,ULTRASOFT,1,9,BOT
989,822,8,ULTRASOFT,1,10,BOT
989,822,9,ULTRASOFT,1,11,BOT
989,822,10,ULTRASOFT,1,12,BOT
989,822,11,ULTRASOFT,1,13,BOT
989,822,12,ULTRASOFT,1,14,BOT
989,822,13,ULTRASOFT,1,15,BOT
989,822,14,ULTRASOFT,1,16,BOT
989,822,15,ULTRASOFT,1,17,BOT
989,822,16,ULTRASOFT,1,18,BOT
989,822,17,ULTRASOFT,1,19,BOT
989,822,18,ULTRASOFT,1,20,BOT
989,822,19,ULTRASOFT,1,21,BOT
989,822,20,ULTRASOFT,1,22,BOT
989,822,21,ULTRASOFT,1,23,BOT
989,822,22,ULTRASOFT,1,24,BOT
989,822,23,ULTRASOFT,1,25,BOT
989,822,24,ULTRASOFT,1,26,BOT
989,822,25,ULTRASOFT,1,27,BOT
989,822,26,SUPERSOFT,2,1,BOT
989,822,27,SUPERSOFT,2,2,BOT
989,822,28,SUPERSOFT,2,3,BOT
989,822,29,SUPERSOFT,2,4,BOT
989,822,30,SUPERSOFT,2,5,BOT
989,822,31,SUPERSOFT,2,6,BOT
989,822,32,SUPERSOFT,2,7,BOT
989,822,33,SUPERSOFT,2,8,BOT
989,822,34,SUPERSOFT,2,9,BOT
989,822,35,SUPERSOFT,2,10,BOT
989,822,36,SUPERSOFT,2,11,BOT
989,822,37,SUPERSOFT,2,12,BOT
989,822,38,SUPERSOFT,2,13,BOT
989,822,39,SUPERSOFT,2,14,BOT
989,822,40,SUPERSOFT,2,15,BOT
989,822,41,SUPERSOFT,2,16,BOT
989,822,42,SUPERSOFT,2,17,BOT
989,822,43,SUPERSOFT,2,18,BOT
989,822,44,SUPERSOFT,2,19,BOT
989,822,45,SUPERSOFT,2,20,BOT
989,822,46,SUPERSOFT,2,21,BOT
989,822,47,SUPERSOFT,2,22,BOT
989,822,48,SUPERSOFT,2,23,BOT
989,822,49,SUPERSOFT,2,24,BOT
989,822,50,SUPERSOFT,2,25,BOT
989,822,51,SUPERSOFT,2,26,BOT
989,822,52,SUPERSOFT,2,27,BOT
989,822,53,SUPERSOFT,2,28,BOT
989,822,54,SUPERSOFT,2,29,BOT
989,822,55,SUPERSOFT,2,30,BOT
989,822,56,SUPERSOFT,2,31,BOT
989,822,57,SUPERSOFT,2,32,BOT
989,822,58,SUPERSOFT,2,33,BOT
989,825,1,UNKNOWN,,,MAG
989,825,2,ULTRASOFT,1,4,MAG
989,825,3,ULTRASOFT,1,5,MAG
989,825,4,ULTRASOFT,1,6,MAG
989,825,5,ULTRASOFT,1,7,MAG
989,825,6,ULTRASOFT,1,8,MAG
989,825,7,ULTRASOFT,1,9,MAG
989,825,8,ULTRASOFT,1,10,MAG
989,825,9,ULTRASOFT,1,11,MAG
989,825,10,ULTRASOFT,1,12,MAG
989,825,11,ULTRASOFT,1,13,MAG
989,825,12,ULTRASOFT,1,14,MAG
989,825,13,ULTRASOFT,1,15,MAG
989,825,14,ULTRASOFT,1,16,MAG
989,825,15,ULTRASOFT,1,17,MAG
989,825,16,ULTRASOFT,1,18,MAG
989,825,17,ULTRASOFT,1,19,MAG
989,825,18,ULTRASOFT,1,20,MAG
989,825,19,ULTRASOFT,1,21,MAG
989,825,20,ULTRASOFT,1,22,MAG
989,825,21,ULTRASOFT,1,23,MAG
989,825,22,ULTRASOFT,1,24,MAG
989,828,1,UNKNOWN,,,ERI
989,828,2,SUPERSOFT,1,1,ERI
989,828,3,SUPERSOFT,1,2,ERI
989,828,4,SUPERSOFT,1,3,ERI
989,828,5,SUPERSOFT,1,4,ERI
989,828,6,SUPERSOFT,1,5,ERI
989,830,1,UNKNOWN,,,VER
989,830,2,SUPERSOFT,1,4,VER
989,830,3,SUPERSOFT,1,5,VER
989,830,4,SUPERSOFT,1,6,VER
989,830,5,SUPERSOFT,1,7,VER
989,830,6,SUPERSOFT,1,8,VER
989,830,7,SUPERSOFT,1,9,VER
989,830,8,SUPERSOFT,1,10,VER
989,830,9,SUPERSOFT,1,11,VER
989,830,10,SUPERSOFT,1,12,VER
989,830,11,SUPERSOFT,1,13,VER
989,830,12,SUPERSOFT,1,14,VER
989,830,13,SUPERSOFT,1,15,VER
989,830,14,SUPERSOFT,1,16,VER
989,830,15,SUPERSOFT,1,17,VER
989,830,16,SUPERSOFT,1,18,VER
989,830,17,SUPERSOFT,1,19,VER
989,830,18,SUPERSOFT,1,20,VER
989,830,19,SUPERSOFT,1,21,VER
989,830,20,SUPERSOFT,1,22,VER
989,830,21,SUPERSOFT,1,23,VER
989,830,22,SOFT,2,1,VER
989,830,23,SOFT,2,2,VER
989,830,24,SOFT,2,3,VER
989,830,25,SOFT,2,4,VER
989,830,26,SOFT,2,5,VER
989,830,27,SOFT,2,6,VER
989,830,28,SOFT,2,7,VER
989,830,29,SOFT,2,8,VER
989,830,30,SOFT,2,9,VER
989,830,31,SOFT,2,10,VER
989,830,32,SOFT,2,11,VER
989,830,33,SOFT,2,12,VER
989,830,34,SOFT,2,13,VER
989,830,35,SOFT,2,14,VER
989,830,36,SOFT,2,15,VER
989,830,37,SOFT,2,16,VER
989,830,38,SOFT,2,17,VER
989,830,39,SOFT,2,18,VER
989,830,40,SOFT,2,19,VER
989,830,41,SOFT,2,20,VER
989,830,42,SOFT,2,21,VER
989,830,43,SOFT,2,22,VER
989,830,44,SOFT,2,23,VER
989,830,45,SOFT,2,24,VER
989,830,46,SOFT,2,25,VER
989,830,47,SOFT,2,26,VER
989,830,48,SOFT,2,27,VER
989,830,49,SOFT,2,28,VER
989,830,50,SOFT,2,29,VER
989,830,51,SOFT,2,30,VER
989,830,52,SOFT,2,31,VER
989,830,53,SOFT,2,32,VER
989,830,54,SOFT,2,33,VER
989,830,55,SOFT,2,34,VER
989,830,56,SOFT,2,35,VER
989,830,57,SOFT,2,36,VER
989,830,58,SOFT,2,37,VER
989,832,1,UNKNOWN,,,SAI
989,832,2,ULTRASOFT,1,4,SAI
989,832,3,ULTRASOFT,1,5,SAI
989,832,4,ULTRASOFT,1,6,SAI
989,832,5,ULTRASOFT,1,7,SAI
989,832,6,ULTRASOFT,1,8,SAI
989,832,7,ULTRASOFT,1,9,SAI
989,832,8,ULTRASOFT,1,10,SAI
989,832,9,ULTRASOFT,1,11,SAI
989,832,10,ULTRASOFT,1,12,SAI
989,832,11,ULTRASOFT,1,13,SAI
989,832,12,ULTRASOFT,1,14,SAI
989,832,13,ULTRASOFT,1,15,SAI
989,832,14,ULTRASOFT,1,16,SAI
989,832,15,ULTRASOFT,1,17,SAI
989,832,16,ULTRASOFT,1,18,SAI
989,832,17,ULTRASOFT,1,19,SAI
989,832,18,ULTRASOFT,1,20,SAI
989,832,19,ULTRASOFT,1,21,SAI
989,832,20,ULTRASOFT,1,22,SAI
989,832,21,ULTRASOFT,1,23,SAI
989,832,22,ULTRASOFT,1,24,SAI
989,832,23,SOFT,2,1,SAI
989,832,24,SOFT,2,2,SAI
989,832,25,SOFT,2,3,SAI
989,832,26,SOFT,2,4,SAI
989,832,27,SOFT,2,5,SAI
989,832,28,SOFT,2,6,SAI
989,832,29,SOFT,2,7,SAI
989,832,30,SOFT,2,8,SAI
989,832,31,SOFT,2,9,SAI
989,832,32,SOFT,2,10,SAI
989,832,33,SOFT,2,11,SAI
989,832,34,SOFT,2,12,SAI
989,832,35,SOFT,2,13,SAI
989,832,36,SOFT,2,14,SAI
989,832,37,SOFT,2,15,SAI
989,832,38,SOFT,2,16,SAI
989,832,39,SOFT,2,17,SAI
989,832,40,SOFT,2,18,SAI
989,832,41,SOFT,2,19,SAI
989,832,42,SOFT,2,20,SAI
989,832,43,SOFT,2,21,SAI
989,832,44,SOFT,2,22,SAI
989,832,45,SOFT,2,23,SAI
989,832,46,SOFT,2,24,SAI
989,832,47,SOFT,2,25,SAI
989,832,48,SOFT,2,26,SAI
989,832,49,SOFT,2,27,SAI
989,832,50,SOFT,2,28,SAI
989,832,51,SOFT,2,29,SAI
989,832,52,SOFT,2,30,SAI
989,832,53,SOFT,2,31,SAI
989,832,54,SOFT,2,32,SAI
989,832,55,SOFT,2,33,SAI
989,832,56,SOFT,2,34,SAI
989,832,57,SOFT,2,35,SAI
989,832,58,SOFT,2,36,SAI
989,838,1,UNKNOWN,,,VAN
989,838,2,ULTRASOFT,1,1,VAN
989,838,3,ULTRASOFT,1,2,VAN
989,838,4,ULTRASOFT,1,3,VAN
989,838,5,ULTRASOFT,1,4,VAN
989,838,6,ULTRASOFT,1,5,VAN
989,838,7,ULTRASOFT,1,6,VAN
989,838,8,ULTRASOFT,1,7,VAN
989,838,9,ULTRASOFT,1,8,VAN
989,838,10,ULTRASOFT,1,9,VAN
989,838,11,ULTRASOFT,1,10,VAN
989,838,12,ULTRASOFT,1,11,VAN
989,838,13,ULTRASOFT,1,12,VAN
989,838,14,ULTRASOFT,1,13,VAN
989,838,15,ULTRASOFT,1,14,VAN
989,838,16,ULTRASOFT,1,15,VAN
989,838,17,ULTRASOFT,1,16,VAN
989,838,18,ULTRASOFT,1,17,VAN
989,838,19,ULTRASOFT,1,18,VAN
989,838,20,ULTRASOFT,1,19,VAN
989,838,21,ULTRASOFT,1,20,VAN
989,838,22,ULTRASOFT,1,21,VAN
989,838,23,ULTRASOFT,1,22,VAN
989,838,24,ULTRASOFT,1,23,VAN
989,838,25,ULTRASOFT,1,24,VAN
989,838,26,SUPERSOFT,2,1,VAN
989,838,27,SUPERSOFT,2,2,VAN
989,838,28,SUPERSOFT,2,3,VAN
989,838,29,SUPERSOFT,2,4,VAN
989,838,30,SUPERSOFT,2,5,VAN
989,838,31,SUPERSOFT,2,6,VAN
989,838,32,SUPERSOFT,2,7,VAN
989,838,33,SUPERSOFT,2,8,VAN
989,838,34,SUPERSOFT,2,9,VAN
989,838,35,SUPERSOFT,2,10,VAN
989,838,36,SUPERSOFT,2,11,VAN
989,838,37,SUPERSOFT,2,12,VAN
989,838,38,SUPERSOFT,2,13,VAN
989,838,39,SUPERSOFT,2,14,VAN
